_id,tracking_number,carrier,scans[0].timestamp,scans[0].scan,scans[1].timestamp,scans[1].scan,scans[2].timestamp,scans[2].scan,scans[3].timestamp,scans[3].scan,scans[4].timestamp,scans[4].scan,scans[5].timestamp,scans[5].scan,scans[6].timestamp,scans[6].scan,scans[7].timestamp,scans[7].scan,scans[8].timestamp,scans[8].scan,scans[9].timestamp,scans[9].scan,scans[10].timestamp,scans[10].scan,scans[11].timestamp,scans[11].scan,scans[12].timestamp,scans[12].scan,scans[13].timestamp,scans[13].scan,scans[14].timestamp,scans[14].scan,scans[15].timestamp,scans[15].scan,scans[16].timestamp,scans[16].scan,scans[17].timestamp,scans[17].scan,scans[18].timestamp,scans[18].scan,scans[19].timestamp,scans[19].scan,scans[20].timestamp,scans[20].scan,scans[21].timestamp,scans[21].scan,scans[22].timestamp,scans[22].scan,scans[23].timestamp,scans[23].scan,scans[24].timestamp,scans[24].scan,scans[25].timestamp,scans[25].scan,scans[26].timestamp,scans[26].scan,scans[27].timestamp,scans[27].scan,scans[28].timestamp,scans[28].scan,scans[29].timestamp,scans[29].scan,scans[30].timestamp,scans[30].scan,scans[31].timestamp,scans[31].scan,scans[32].timestamp,scans[32].scan,scans[33].timestamp,scans[33].scan,scans[34].timestamp,scans[34].scan,scans[35].timestamp,scans[35].scan,scans[36].timestamp,scans[36].scan,scans[37].timestamp,scans[37].scan,scans[38].timestamp,scans[38].scan
67d7c10c380fe7c6439efd04,88e0cd95-3386-4d0e-b897-4a983c00b82d-25345,fede808b-fbf4-449c-8816-41aae5aa62ec,2024-12-08T14:23:02,shipment manifested,2024-12-09T06:45:00,customs clearance delay,2024-12-09T16:49:00,shipment collected,2024-12-09T20:25:00,in transit,2024-12-10T17:34:00,warehouse scan,2024-12-11T11:29:00,customs clearance delay,2024-12-11T17:41:00,in transit,2024-12-11T18:02:00,in transit,2024-12-11T18:39:00,in transit,2024-12-13T02:30:00,in transit,2024-12-13T03:50:00,in transit,2024-12-13T23:38:00,in transit,2024-12-14T06:25:00,warehouse scan,2024-12-15T18:44:00,in transit,2024-12-15T19:25:00,in transit,2024-12-16T01:36:00,in transit,2024-12-16T11:13:00,customs clearance delay,2024-12-16T21:11:00,in transit,2024-12-16T21:18:00,in transit,2024-12-16T21:18:00,in transit,2024-12-16T21:19:00,in transit,2024-12-16T21:20:00,in transit,2024-12-17T01:53:00,in transit,2024-12-17T01:53:00,in transit,2024-12-17T01:54:00,warehouse scan,2024-12-17T01:54:00,warehouse scan,2024-12-17T12:12:00,customs clearance delay,2024-12-17T12:12:00,customs clearance delay,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439efd33,1Z7E524X0497918777,0bb863db-1a5d-4688-8212-a842ab236726,2024-11-29T10:02:46,shipment manifested,2024-11-29T11:09:00,shipment dropped off awaiting carrier collection,2024-11-29T11:09:41,shipment dropped off awaiting carrier collection,2024-11-29T12:53:06,shipment collected,2024-11-29T18:31:40,in transit,2024-11-29T18:54:43,warehouse scan,2024-11-29T19:50:00,in transit,2024-11-29T21:11:00,in transit,2024-12-02T06:50:09,in transit,2024-12-02T07:13:19,internal activity scan,2024-12-02T07:13:19,customs clearance delay,2024-12-02T11:04:03,warehouse scan,2024-12-02T13:12:30,internal activity scan,2024-12-02T13:12:30,customs clearance delay,2024-12-02T13:12:30,additional information required for customs clearance,2024-12-03T08:59:55,warehouse scan,2024-12-04T09:09:11,warehouse scan,2024-12-09T10:13:05,warehouse scan,2024-12-10T08:48:16,additional information required for customs clearance,2024-12-10T09:27:56,warehouse scan,2024-12-10T10:12:00,carrier to contact sender or receiver,2024-12-10T10:12:00,additional information required for customs clearance,2024-12-11T09:52:45,warehouse scan,2024-12-12T09:35:18,warehouse scan,2025-01-09T09:31:28,warehouse scan,2025-01-09T10:53:14,documents or info requested has now been received and submitted to the regulatory agency for clearance,2025-01-09T10:53:14,clearance has been delayed by customs or other government agency,2025-01-09T11:06:54,customs clearance delay,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439efd7c,1Z7E524X0496687117,0bb863db-1a5d-4688-8212-a842ab236726,2025-01-01T18:50:45,shipment manifested,2025-01-02T09:37:00,shipment dropped off awaiting carrier collection,2025-01-02T09:37:52,shipment dropped off awaiting carrier collection,2025-01-02T14:28:04,shipment collected,2025-01-02T15:47:01,in transit,2025-01-02T16:30:00,in transit,2025-01-02T20:52:00,in transit,2025-01-02T21:11:04,export scan,2025-01-02T22:25:00,in transit,2025-01-02T23:43:00,in transit,2025-01-03T07:42:45,in transit,2025-01-03T07:47:49,customs clearance delay,2025-01-03T07:47:49,internal activity scan,2025-01-03T09:26:16,warehouse scan,2025-01-03T10:10:47,additional information required for customs clearance,2025-01-03T10:10:47,internal activity scan,2025-01-03T10:10:47,customs clearance delay,2025-01-06T09:51:41,warehouse scan,2025-01-07T09:32:39,warehouse scan,2025-01-07T10:11:55,customs clearance in progress,2025-01-07T10:11:55,additional information required for customs clearance,2025-01-07T12:38:18,customs clearance in progress,2025-01-07T12:38:18,clearance has been delayed by customs or other government agency,2025-01-07T12:39:37,released by customs. clearance complete.,2025-01-07T12:39:37,customs clearance delay,2025-01-08T10:28:07,warehouse scan,2025-01-08T14:52:58,internal activity scan,2025-01-08T14:52:58,customs clearance delay,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439efe93,1Z7E524X0497765530,0bb863db-1a5d-4688-8212-a842ab236726,2025-01-08T22:30:00,in transit,2025-01-08T23:43:00,in transit,2025-01-09T03:00:00,in transit,2025-01-09T08:12:00,delay due to adverse weather conditions,2025-01-09T10:10:00,in transit,2025-01-09T11:39:29,in transit,2025-01-09T12:42:18,in transit,2025-01-09T13:04:19,new instructions received - we updated the delivery information for your package,2025-01-09T13:40:18,shipment on hold after request,2025-01-09T14:48:06,new instructions received - we updated the delivery information for your package,2025-01-10T02:14:00,in transit,2025-01-10T02:35:00,in transit,2025-01-10T10:05:45,in transit,2025-01-10T10:45:36,out for delivery,2025-01-10T14:23:12,out for delivery,2025-01-10T14:23:12,out for delivery,2025-01-10T15:37:25,delivered,2025-01-10T15:37:25,delivered,2025-01-10T16:06:22,rescheduled delivery due to updated address,2025-01-10T16:06:22,customs clearance delay,2025-01-10T16:06:22,rescheduled delivery due to updated address,2025-01-10T16:06:22,customs clearance delay,2025-01-16T15:45:47,delivered,2025-01-16T15:45:47,delivered,2025-01-17T11:38:06,rescheduled delivery due to updated address,2025-01-17T11:38:06,customs clearance delay,2025-01-17T11:38:06,rescheduled delivery due to updated address,2025-01-17T11:38:06,customs clearance delay,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439f0042,b1526b44-8916-451c-a111-51f5cb14140a-57153,fede808b-fbf4-449c-8816-41aae5aa62ec,2024-12-05T10:00:55,shipment manifested,2024-12-06T15:00:00,shipment collected,2024-12-06T18:23:00,in transit,2024-12-06T18:51:00,in transit,2024-12-06T18:51:00,in transit,2024-12-08T22:42:00,in transit,2024-12-08T22:42:00,released by customs. clearance complete.,2024-12-10T03:06:00,in transit,2024-12-10T23:44:00,in transit,2024-12-11T07:20:00,warehouse scan,2024-12-11T07:55:00,in transit,2024-12-11T12:04:00,in transit,2024-12-11T15:47:00,in transit,2024-12-11T15:49:00,warehouse scan,2024-12-12T08:00:00,in transit,2024-12-12T08:12:00,in transit,2024-12-12T15:39:00,warehouse scan,2024-12-13T02:30:00,in transit,2024-12-13T02:30:00,warehouse scan,2024-12-14T00:27:00,in transit,2024-12-14T09:09:00,in transit,2024-12-14T21:18:00,warehouse scan,2024-12-15T01:47:00,in transit,2024-12-15T19:18:00,in transit,2024-12-16T16:09:00,in transit,2024-12-16T18:20:00,warehouse scan,2024-12-16T20:56:00,customs clearance delay,2024-12-16T23:47:00,in transit,2024-12-17T02:20:00,customs clearance delay,,,,,,,,,,,,,,,,,,,,
67d7c107380fe7c6439a91ef,f3b00966-29ce-423c-bacd-275505022cef-44970,fede808b-fbf4-449c-8816-41aae5aa62ec,2024-12-19T11:59:04,shipment manifested,2024-12-23T12:00:00,shipment collected,2024-12-23T14:42:00,customs clearance delay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c107380fe7c6439aa5d5,6bf288f9-117d-4486-af52-9a69ac428135-87781,fede808b-fbf4-449c-8816-41aae5aa62ec,2025-01-12T06:49:46,shipment manifested,2025-01-15T20:04:00,in transit,2025-01-15T20:21:00,customs clearance delay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c107380fe7c6439aa6d2,477a7a69-7382-4646-9fdc-59743857f467-62040,fede808b-fbf4-449c-8816-41aae5aa62ec,2025-01-13T07:19:49,shipment manifested,2025-01-14T12:06:00,shipment collected,2025-01-14T18:49:00,customs clearance delay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c107380fe7c6439ab47a,8e21b0b7-df91-4198-8767-1408e615019f-99556,fede808b-fbf4-449c-8816-41aae5aa62ec,2025-01-15T11:30:15,shipment manifested,2025-01-17T12:32:00,shipment collected,2025-01-17T13:42:00,customs clearance delay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c107380fe7c6439acbd9,dc30769c-6940-40b5-9a26-ece7e586f19a-41941,fede808b-fbf4-449c-8816-41aae5aa62ec,2024-06-13T12:46:16,shipment manifested,2024-06-14T09:30:00,shipment collected,2024-06-14T17:17:00,customs clearance delay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c107380fe7c6439ad163,d72b0d9e-dc5a-4c53-8f27-967a9e2839a4-96188,fede808b-fbf4-449c-8816-41aae5aa62ec,2025-01-05T13:54:18,shipment manifested,2025-01-06T13:51:00,shipment collected,2025-01-06T14:06:00,customs clearance delay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c107380fe7c6439addd5,9c53edc8-2f5a-4f3d-9d7d-00ac4533a22f-48034,fede808b-fbf4-449c-8816-41aae5aa62ec,2025-01-03T04:00:31,shipment manifested,2025-01-06T13:12:00,shipment collected,2025-01-06T14:09:00,customs clearance delay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c107380fe7c6439ade2b,9c53edc8-2f5a-4f3d-9d7d-00ac4533a22f-19910,fede808b-fbf4-449c-8816-41aae5aa62ec,2025-01-03T04:00:31,shipment manifested,2025-01-06T13:12:00,shipment collected,2025-01-06T14:09:00,customs clearance delay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c107380fe7c6439adf44,ecb7e76d-91b4-4836-bd35-a4f1c5a658dd-80527,fede808b-fbf4-449c-8816-41aae5aa62ec,2024-10-24T19:49:41,shipment manifested,2024-10-24T20:19:55,collection failed or cancelled. rebooking required,2024-10-28T17:50:00,customs clearance delay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c107380fe7c6439ae2d6,b355bb49-7066-4ed1-9fae-f6df9dc21fd0-28491,fede808b-fbf4-449c-8816-41aae5aa62ec,2025-01-07T21:33:32,shipment manifested,2025-01-08T10:53:00,shipment collected,2025-01-08T12:22:00,customs clearance delay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439f0792,1Z7E524X0497918777,0bb863db-1a5d-4688-8212-a842ab236726,2024-11-29T10:02:46,shipment manifested,2024-11-29T11:09:00,shipment dropped off awaiting carrier collection,2024-11-29T11:09:41,shipment dropped off awaiting carrier collection,2024-11-29T12:53:06,shipment collected,2024-11-29T18:31:40,in transit,2024-11-29T18:54:43,warehouse scan,2024-11-29T19:50:00,in transit,2024-11-29T21:11:00,in transit,2024-12-02T06:50:09,in transit,2024-12-02T07:13:19,internal activity scan,2024-12-02T07:13:19,customs clearance delay,2024-12-02T11:04:03,warehouse scan,2024-12-02T13:12:30,internal activity scan,2024-12-02T13:12:30,customs clearance delay,2024-12-02T13:12:30,additional information required for customs clearance,2024-12-03T08:59:55,warehouse scan,2024-12-04T09:09:11,warehouse scan,2024-12-09T10:13:05,warehouse scan,2024-12-10T08:48:16,additional information required for customs clearance,2024-12-10T09:27:56,warehouse scan,2024-12-10T10:12:00,carrier to contact sender or receiver,2024-12-10T10:12:00,additional information required for customs clearance,2024-12-11T09:52:45,warehouse scan,2024-12-12T09:35:18,warehouse scan,2025-01-09T09:31:28,warehouse scan,2025-01-09T10:53:14,documents or info requested has now been received and submitted to the regulatory agency for clearance,2025-01-09T10:53:14,clearance has been delayed by customs or other government agency,2025-01-09T11:06:54,customs clearance delay,2025-01-09T11:06:54,released by customs. clearance complete.,2025-01-09T13:10:28,internal activity scan,2025-01-09T13:10:28,customs clearance delay,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439f0933,6df2bd03-6614-4bc5-9e74-9cff2eec1a79-91530,fede808b-fbf4-449c-8816-41aae5aa62ec,2025-01-03T16:46:31,shipment manifested,2025-01-06T09:08:00,shipment collected,2025-01-06T16:49:00,in transit,2025-01-06T19:36:00,in transit,2025-01-06T21:57:00,released by customs. clearance complete.,2025-01-06T21:57:00,in transit,2025-01-07T03:50:00,in transit,2025-01-07T04:44:00,in transit,2025-01-07T11:00:00,warehouse scan,2025-01-07T16:31:00,in transit,2025-01-07T17:58:00,in transit,2025-01-07T22:08:00,in transit,2025-01-08T02:30:00,warehouse scan,2025-01-08T07:45:00,warehouse scan,2025-01-08T08:50:00,in transit,2025-01-08T20:59:00,in transit,2025-01-08T23:21:00,in transit,2025-01-09T07:58:00,warehouse scan,2025-01-09T09:03:00,in transit,2025-01-09T16:46:00,in transit,2025-01-11T09:32:00,in transit,2025-01-11T13:54:00,warehouse scan,2025-01-13T03:26:00,released by customs. clearance complete.,2025-01-13T05:40:00,warehouse scan,2025-01-13T09:30:00,delivery failed,2025-01-13T11:58:00,warehouse scan,2025-01-13T23:37:00,customs clearance delay,2025-01-14T01:40:00,warehouse scan,2025-01-14T02:56:00,out for delivery,2025-01-14T07:18:00,delivered,2025-01-14T07:37:00,customs clearance delay,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439f1452,374abfd4-cae3-4749-828d-c449b4cf2684-40946,fede808b-fbf4-449c-8816-41aae5aa62ec,2024-12-07T14:23:26,shipment manifested,2024-12-09T11:15:00,shipment collected,2024-12-09T17:47:00,shipment collected,2024-12-09T17:47:00,in transit,2024-12-09T18:49:00,in transit,2024-12-09T18:49:00,in transit,2024-12-09T19:00:00,in transit,2024-12-09T21:16:00,warehouse scan,2024-12-09T22:41:00,in transit,2024-12-11T10:04:00,in transit,2024-12-13T09:09:00,in transit,2024-12-21T21:23:00,in transit,2024-12-21T22:30:00,in transit,2024-12-21T23:15:00,in transit,2024-12-21T23:16:00,warehouse scan,2024-12-22T05:00:00,warehouse scan,2024-12-22T19:58:00,warehouse scan,2024-12-23T20:47:00,in transit,2024-12-23T21:46:00,in transit,2024-12-24T07:23:00,warehouse scan,2024-12-24T10:09:00,in transit,2024-12-24T21:14:00,in transit,2024-12-26T10:16:00,in transit,2024-12-26T12:06:00,warehouse scan,2024-12-26T13:34:00,in transit,2024-12-26T13:34:00,in transit,2024-12-26T14:47:00,warehouse scan,2024-12-26T14:47:00,warehouse scan,2024-12-26T15:37:00,delivery failed,2024-12-26T15:37:00,delivery failed,2024-12-27T14:44:00,in transit,2024-12-27T14:44:00,in transit,2024-12-27T14:48:00,in transit,2024-12-27T14:48:00,in transit,2024-12-27T14:49:00,in transit,2024-12-27T21:35:00,in transit,2024-12-27T21:35:00,in transit,2024-12-30T17:17:00,customs clearance delay,,
67d7c10c380fe7c6439f155d,374abfd4-cae3-4749-828d-c449b4cf2684-40946,fede808b-fbf4-449c-8816-41aae5aa62ec,2024-12-07T14:23:26,shipment manifested,2024-12-09T11:15:00,shipment collected,2024-12-09T17:47:00,shipment collected,2024-12-09T17:47:00,in transit,2024-12-09T18:49:00,in transit,2024-12-09T18:49:00,in transit,2024-12-09T19:00:00,in transit,2024-12-09T21:16:00,warehouse scan,2024-12-09T22:41:00,in transit,2024-12-11T10:04:00,in transit,2024-12-13T09:09:00,in transit,2024-12-21T21:23:00,in transit,2024-12-21T22:30:00,in transit,2024-12-21T23:15:00,in transit,2024-12-21T23:16:00,warehouse scan,2024-12-22T05:00:00,warehouse scan,2024-12-22T19:58:00,warehouse scan,2024-12-23T20:47:00,in transit,2024-12-23T21:46:00,in transit,2024-12-24T07:23:00,warehouse scan,2024-12-24T10:09:00,in transit,2024-12-24T21:14:00,in transit,2024-12-26T10:16:00,in transit,2024-12-26T12:06:00,warehouse scan,2024-12-26T13:34:00,in transit,2024-12-26T13:34:00,in transit,2024-12-26T14:47:00,warehouse scan,2024-12-26T14:47:00,warehouse scan,2024-12-26T15:37:00,delivery failed,2024-12-26T15:37:00,delivery failed,2024-12-27T14:44:00,in transit,2024-12-27T14:44:00,in transit,2024-12-27T14:48:00,in transit,2024-12-27T14:48:00,in transit,2024-12-27T14:49:00,in transit,2024-12-27T21:35:00,in transit,2024-12-27T21:35:00,in transit,2024-12-30T17:17:00,customs clearance delay,2024-12-30T17:17:00,customs clearance delay
67d7c107380fe7c6439afcc8,0de54962-2d50-4fcb-bc69-6257994e5f94-23501,fede808b-fbf4-449c-8816-41aae5aa62ec,2025-01-04T22:42:16,shipment manifested,2025-01-07T13:59:00,shipment collected,2025-01-07T15:58:00,in transit,2025-01-07T22:40:00,customs clearance delay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c107380fe7c6439afef2,e0a2e0a0-0261-427b-9911-cd5fd243302e-77323,fede808b-fbf4-449c-8816-41aae5aa62ec,2024-11-27T18:22:00,in transit,2024-11-28T06:56:00,in transit,2024-12-02T03:46:00,in transit,2024-12-02T10:14:00,customs clearance delay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c107380fe7c6439b0260,8b29524f-8d8b-4a14-a077-4e9ae341cdf4-70552,fede808b-fbf4-449c-8816-41aae5aa62ec,2024-12-10T00:52:00,in transit,2024-12-10T03:40:00,in transit,2024-12-10T14:25:00,in transit,2024-12-10T16:41:00,customs clearance delay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c107380fe7c6439b0995,a3bd09b4-0d60-4ef8-80e5-53af33ee3da6-92526,fede808b-fbf4-449c-8816-41aae5aa62ec,2024-11-09T22:33:00,in transit,2024-11-09T23:04:00,in transit,2024-11-10T20:26:00,in transit,2024-11-10T20:51:00,customs clearance delay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c107380fe7c6439b0a7a,5bb3d668-32d0-489f-bf31-83a8bbb8f835-50180,fede808b-fbf4-449c-8816-41aae5aa62ec,2024-12-10T00:53:00,in transit,2024-12-10T03:40:00,in transit,2024-12-10T14:25:00,in transit,2024-12-10T16:41:00,customs clearance delay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c107380fe7c6439b17b8,468d6dbe-4b83-427d-a738-923aa959dc43-32084,fede808b-fbf4-449c-8816-41aae5aa62ec,2024-12-02T19:19:49,shipment manifested,2024-12-10T13:53:00,shipment collected,2024-12-10T13:55:00,in transit,2024-12-10T14:12:00,customs clearance delay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c107380fe7c6439b1936,59b5a4f7-5591-46b3-875a-b48b8ec3c190-70611,fede808b-fbf4-449c-8816-41aae5aa62ec,2024-12-11T01:59:00,in transit,2024-12-11T03:22:00,in transit,2024-12-11T04:00:00,in transit,2024-12-12T06:38:00,customs clearance delay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c107380fe7c6439b1db3,5f78e8de-297a-4dba-9dd7-cff7a78aaf02-68471,fede808b-fbf4-449c-8816-41aae5aa62ec,2024-12-29T00:40:00,in transit,2024-12-29T10:04:00,customs clearance delay,2024-12-29T11:39:00,in transit,2024-12-29T11:43:00,customs clearance delay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c107380fe7c6439b21e3,d8bed488-0cc9-4370-ae9d-cf38a49da32c-31537,fede808b-fbf4-449c-8816-41aae5aa62ec,2024-12-28T01:54:00,in transit,2024-12-28T03:59:00,in transit,2024-12-30T01:19:00,in transit,2024-12-31T08:41:00,customs clearance delay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c107380fe7c6439b2991,53825511-f201-4e6b-b27a-b98c47ec0c9a-89761,fede808b-fbf4-449c-8816-41aae5aa62ec,2024-12-07T13:10:00,in transit,2024-12-08T09:22:00,in transit,2024-12-10T03:50:00,in transit,2024-12-10T08:40:00,customs clearance delay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c107380fe7c6439b834a,59b5a4f7-5591-46b3-875a-b48b8ec3c190-70611,fede808b-fbf4-449c-8816-41aae5aa62ec,2024-12-11T01:59:00,in transit,2024-12-11T03:22:00,in transit,2024-12-11T04:00:00,in transit,2024-12-12T06:38:00,customs clearance delay,2024-12-12T06:38:00,customs clearance delay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c107380fe7c6439b85e1,88e0cd95-3386-4d0e-b897-4a983c00b82d-19074,fede808b-fbf4-449c-8816-41aae5aa62ec,2024-12-08T14:23:02,shipment manifested,2024-12-09T06:45:00,customs clearance delay,2024-12-09T16:49:00,shipment collected,2024-12-10T17:34:00,warehouse scan,2024-12-11T11:29:00,customs clearance delay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c107380fe7c6439b8f29,4db279f0-4060-4492-b5e0-aad1b91a7fed-71348,fede808b-fbf4-449c-8816-41aae5aa62ec,2024-12-19T00:48:00,in transit,2024-12-19T23:11:00,in transit,2024-12-22T16:12:00,in transit,2024-12-22T19:55:00,released by customs. clearance complete.,2024-12-23T07:37:00,customs clearance delay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c107380fe7c6439b9ff4,f939bf3f-8216-43d6-ad98-9be0b51c20eb-25233,fede808b-fbf4-449c-8816-41aae5aa62ec,2025-01-09T17:17:23,shipment manifested,2025-01-10T17:43:00,in transit,2025-01-11T00:57:00,in transit,2025-01-11T02:09:00,in transit,2025-01-11T02:42:00,customs clearance delay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c107380fe7c6439bb4b1,e679b60e-ddfb-41bc-bd48-59fc969e679c-20005,fede808b-fbf4-449c-8816-41aae5aa62ec,2025-01-09T03:48:00,in transit,2025-01-10T01:18:00,in transit,2025-01-13T17:22:00,in transit,2025-01-14T08:48:00,customs clearance delay,2025-01-14T08:48:00,customs clearance delay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c107380fe7c6439bc1c1,456b25e7-39c2-4e37-bcbb-6eb852cf8ac4-18214,fede808b-fbf4-449c-8816-41aae5aa62ec,2025-01-14T01:14:43,shipment manifested,2025-01-15T09:35:00,shipment collected,2025-01-15T16:00:00,in transit,2025-01-15T16:00:00,released by customs. clearance complete.,2025-01-16T12:54:00,customs clearance delay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c108380fe7c6439bd5c5,f2f6501b-88f1-47d2-a882-b2a6e824da0d-96136,fede808b-fbf4-449c-8816-41aae5aa62ec,2024-12-09T19:19:00,in transit,2024-12-10T20:46:00,in transit,2024-12-17T11:30:00,in transit,2024-12-18T10:09:00,in transit,2024-12-18T10:09:00,in transit,2024-12-18T15:19:00,customs clearance delay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c108380fe7c6439bde63,5bb3d668-32d0-489f-bf31-83a8bbb8f835-76271,fede808b-fbf4-449c-8816-41aae5aa62ec,2024-12-06T06:38:41,shipment manifested,2024-12-09T09:40:00,shipment collected,2024-12-09T15:24:00,in transit,2024-12-09T18:22:00,in transit,2024-12-09T18:25:00,released by customs. clearance complete.,2024-12-10T16:41:00,customs clearance delay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c108380fe7c6439bde8b,3fc1d05d-f06d-4f81-85c9-e42f391034a4-51962,fede808b-fbf4-449c-8816-41aae5aa62ec,2025-01-08T23:45:00,in transit,2025-01-09T00:31:00,in transit,2025-01-09T17:03:00,in transit,2025-01-09T17:03:00,in transit,2025-01-09T17:03:00,in transit,2025-01-10T05:48:00,customs clearance delay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c108380fe7c6439bde8e,3fc1d05d-f06d-4f81-85c9-e42f391034a4-31501,fede808b-fbf4-449c-8816-41aae5aa62ec,2025-01-08T23:45:00,in transit,2025-01-09T00:31:00,in transit,2025-01-09T17:02:00,in transit,2025-01-09T17:02:00,in transit,2025-01-09T17:02:00,in transit,2025-01-10T01:44:00,customs clearance delay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c108380fe7c6439bed73,d60e0097-2804-42f5-881e-7cafbfcd3efe-50703,fede808b-fbf4-449c-8816-41aae5aa62ec,2024-12-31T15:32:11,shipment manifested,2025-01-02T12:41:00,shipment collected,2025-01-02T15:05:00,in transit,2025-01-02T15:05:00,in transit,2025-01-05T22:52:00,in transit,2025-01-06T05:03:00,customs clearance delay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
