_id,tracking_number,carrier,scans[0].timestamp,scans[0].scan,scans[1].timestamp,scans[1].scan,scans[2].timestamp,scans[2].scan,scans[3].timestamp,scans[3].scan,scans[4].timestamp,scans[4].scan,scans[5].timestamp,scans[5].scan,scans[6].timestamp,scans[6].scan,scans[7].timestamp,scans[7].scan,scans[8].timestamp,scans[8].scan,scans[9].timestamp,scans[9].scan,scans[10].timestamp,scans[10].scan,scans[11].timestamp,scans[11].scan,scans[12].timestamp,scans[12].scan,scans[13].timestamp,scans[13].scan,scans[14].timestamp,scans[14].scan,scans[15].timestamp,scans[15].scan,scans[16].timestamp,scans[16].scan,scans[17].timestamp,scans[17].scan,scans[18].timestamp,scans[18].scan,scans[19].timestamp,scans[19].scan,scans[20].timestamp,scans[20].scan,scans[21].timestamp,scans[21].scan,scans[22].timestamp,scans[22].scan,scans[23].timestamp,scans[23].scan,scans[24].timestamp,scans[24].scan,scans[25].timestamp,scans[25].scan,scans[26].timestamp,scans[26].scan,scans[27].timestamp,scans[27].scan,scans[28].timestamp,scans[28].scan,scans[29].timestamp,scans[29].scan
67d7c10a380fe7c6439e0b0f,TI9208847,66bdc51d-a6ec-4c82-8b6d-ae07fb619028,2025-01-09T00:00:00,shipment manifested,2025-01-09T14:24:57,shipment collected,2025-01-09T15:08:00,in transit,2025-01-09T15:08:00,shipment collected,2025-01-09T17:27:00,in transit,2025-01-10T10:27:00,in transit,2025-01-11T01:33:00,warehouse scan,2025-01-11T01:34:00,out for delivery,2025-01-13T14:03:00,delivery attempted,2025-01-13T14:03:00,delivery attempted,2025-01-13T15:28:00,shipment ready for collection from pick-up point,2025-01-13T15:28:58,shipment ready for collection from pick-up point,2025-01-14T14:03:00,delivered,2025-01-15T17:37:52,shipment collected from pick-up location,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10a380fe7c6439e0b89,TI5555228,66bdc51d-a6ec-4c82-8b6d-ae07fb619028,2024-12-31T00:00:00,shipment manifested,2025-01-02T14:29:18,in transit,2025-01-02T14:29:18,shipment collected,2025-01-02T19:20:00,in transit,2025-01-03T01:22:00,warehouse scan,2025-01-03T07:49:00,warehouse scan,2025-01-03T07:51:00,out for delivery,2025-01-03T08:13:00,out for delivery,2025-01-03T12:38:00,delivery attempted,2025-01-03T12:38:00,delivery attempted,2025-01-03T15:38:00,shipment ready for collection from pick-up point,2025-01-03T15:44:01,shipment ready for collection from pick-up point,2025-01-06T08:03:45,delivered,2025-01-06T08:03:45,shipment collected from pick-up location,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10a380fe7c6439e0e6f,CB1001594,66bdc51d-a6ec-4c82-8b6d-ae07fb619028,2025-01-14T00:00:00,shipment manifested,2025-01-14T15:41:00,in transit,2025-01-14T15:41:00,shipment collected,2025-01-14T16:38:00,in transit,2025-01-15T11:16:00,in transit,2025-01-15T23:53:00,warehouse scan,2025-01-15T23:55:00,out for delivery,2025-01-16T13:27:00,delivery attempted,2025-01-16T13:27:00,delivery attempted,2025-01-16T19:55:00,out for delivery,2025-01-17T13:36:00,delivery attempted,2025-01-17T15:09:55,shipment ready for collection from pick-up point,2025-01-18T16:01:32,delivered,2025-01-18T16:01:32,shipment collected from pick-up location,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10a380fe7c6439e0e9b,CB1348260,66bdc51d-a6ec-4c82-8b6d-ae07fb619028,2025-01-14T13:26:00,in transit,2025-01-14T13:26:00,shipment collected,2025-01-14T20:37:17,shipment manifested,2025-01-15T00:09:00,warehouse scan,2025-01-15T07:05:42,carrier misrouted the shipment - corrective action underway,2025-01-15T07:05:46,carrier misrouted the shipment - corrective action underway,2025-01-15T15:48:00,in transit,2025-01-16T12:25:00,warehouse scan,2025-01-16T22:58:00,warehouse scan,2025-01-17T00:46:00,out for delivery,2025-01-17T13:30:00,shipment ready for collection from pick-up point,2025-01-17T13:31:24,shipment ready for collection from pick-up point,2025-01-17T14:11:06,delivered,2025-01-17T14:11:06,shipment collected from pick-up location,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10a380fe7c6439e1530,TI7932770,66bdc51d-a6ec-4c82-8b6d-ae07fb619028,2025-01-07T12:49:00,in transit,2025-01-07T12:49:00,shipment collected,2025-01-07T16:46:26,shipment manifested,2025-01-07T18:22:00,in transit,2025-01-08T08:40:00,in transit,2025-01-09T05:04:00,warehouse scan,2025-01-09T08:36:00,warehouse scan,2025-01-09T09:20:00,out for delivery,2025-01-09T13:14:00,delivery attempted,2025-01-09T13:14:00,delivery attempted,2025-01-09T13:31:00,shipment ready for collection from pick-up point,2025-01-09T13:33:55,shipment ready for collection from pick-up point,2025-01-09T14:31:03,delivered,2025-01-09T14:31:03,shipment collected from pick-up location,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10a380fe7c6439e1768,CB1670545,66bdc51d-a6ec-4c82-8b6d-ae07fb619028,2025-01-15T12:40:15,shipment manifested,2025-01-15T13:05:00,in transit,2025-01-15T13:05:00,shipment collected,2025-01-15T17:00:00,in transit,2025-01-15T19:51:53,in transit,2025-01-16T01:51:00,warehouse scan,2025-01-16T01:56:00,out for delivery,2025-01-16T08:40:00,delivery attempted,2025-01-16T08:40:00,delivery attempted,2025-01-16T09:46:00,shipment ready for collection from pick-up point,2025-01-16T10:01:29,shipment ready for collection from pick-up point,2025-01-24T10:33:58,shipment not collected by receiver from pick-up point and will be returned to sender,2025-01-24T10:33:58,shipment not collected by receiver from pick-up point and will be returned to sender,2025-01-24T13:52:00,shipment collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10a380fe7c6439e1799,TI6847939,66bdc51d-a6ec-4c82-8b6d-ae07fb619028,2025-01-06T00:00:00,shipment manifested,2025-01-06T10:32:00,in transit,2025-01-06T10:32:00,shipment collected,2025-01-06T18:49:00,in transit,2025-01-06T20:35:00,warehouse scan,2025-01-07T01:25:00,warehouse scan,2025-01-07T01:32:03,in transit,2025-01-07T07:46:00,warehouse scan,2025-01-07T09:31:00,warehouse scan,2025-01-08T07:57:00,out for delivery,2025-01-08T08:05:00,out for delivery,2025-01-08T10:13:00,delivered,2025-01-11T00:00:00,billing information received,2025-01-13T17:23:32,shipment collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10a380fe7c6439e1c84,TI7201660,66bdc51d-a6ec-4c82-8b6d-ae07fb619028,2025-01-06T11:34:37,shipment manifested,2025-01-06T12:32:00,in transit,2025-01-06T12:32:00,shipment collected,2025-01-06T19:10:00,in transit,2025-01-06T21:21:03,in transit,2025-01-07T02:33:00,warehouse scan,2025-01-07T06:53:00,out for delivery,2025-01-07T06:53:00,warehouse scan,2025-01-07T09:39:00,delivery attempted,2025-01-07T09:39:00,delivery attempted,2025-01-07T14:48:00,shipment ready for collection from pick-up point,2025-01-07T14:50:43,shipment ready for collection from pick-up point,2025-01-08T12:35:48,delivered,2025-01-08T12:35:48,shipment collected from pick-up location,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10a380fe7c6439e20ff,CB4177578,66bdc51d-a6ec-4c82-8b6d-ae07fb619028,2025-01-20T00:00:00,shipment manifested,2025-01-20T16:00:16,in transit,2025-01-20T16:00:16,shipment collected,2025-01-21T12:28:00,shipment collected,2025-01-21T16:01:00,in transit,2025-01-21T21:31:00,in transit,2025-01-22T01:31:00,warehouse scan,2025-01-22T01:35:00,out for delivery,2025-01-22T12:48:00,delivery attempted,2025-01-22T12:48:00,delivery attempted,2025-01-22T16:00:00,shipment ready for collection from pick-up point,2025-01-22T16:38:22,shipment ready for collection from pick-up point,2025-01-22T16:38:35,delivered,2025-01-22T16:38:35,shipment collected from pick-up location,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439e304e,TI9279295,66bdc51d-a6ec-4c82-8b6d-ae07fb619028,2025-01-09T15:19:00,collection failed - shipper not available,2025-01-09T21:44:31,shipment manifested,2025-01-10T14:33:13,in transit,2025-01-10T14:33:13,shipment collected,2025-01-10T15:43:00,in transit,2025-01-10T20:26:00,in transit,2025-01-11T00:28:00,out for delivery,2025-01-11T00:28:00,warehouse scan,2025-01-13T10:43:00,delivery failed,2025-01-13T10:43:00,delivery attempted,2025-01-13T10:43:00,delivery attempted,2025-01-13T14:25:53,shipment ready for collection from pick-up point,2025-01-13T14:26:00,shipment ready for collection from pick-up point,2025-01-13T15:44:11,delivered,2025-01-13T15:44:11,shipment collected from pick-up location,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439e341f,CB3450499,66bdc51d-a6ec-4c82-8b6d-ae07fb619028,2025-01-20T00:00:00,shipment manifested,2025-01-20T15:33:26,in transit,2025-01-20T15:33:26,shipment collected,2025-01-20T15:34:00,collection failed,2025-01-20T17:06:00,in transit,2025-01-20T21:42:56,in transit,2025-01-21T02:58:00,warehouse scan,2025-01-21T02:59:00,out for delivery,2025-01-21T11:04:00,delivery failed,2025-01-21T11:04:00,delivery attempted,2025-01-21T11:04:00,delivery attempted,2025-01-21T16:57:00,shipment ready for collection from pick-up point,2025-01-21T17:13:59,shipment ready for collection from pick-up point,2025-01-22T14:59:47,delivered,2025-01-22T14:59:47,shipment collected from pick-up location,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439e3ce2,TI4791865,66bdc51d-a6ec-4c82-8b6d-ae07fb619028,2024-12-30T00:00:00,shipment manifested,2024-12-30T15:06:00,in transit,2024-12-30T15:06:00,shipment collected,2024-12-30T17:33:00,in transit,2024-12-31T00:51:12,in transit,2024-12-31T05:16:00,warehouse scan,2024-12-31T05:18:00,out for delivery,2024-12-31T08:47:00,out for delivery,2024-12-31T11:05:00,delivery attempted,2024-12-31T11:05:00,delivery attempted,2025-01-02T03:22:00,out for delivery,2025-01-02T03:22:00,warehouse scan,2025-01-02T12:57:00,delivered,2025-01-04T00:00:00,billing information received,2025-01-04T11:55:14,shipment collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439e4f6d,3739725374,5d0e294f-b483-4ba8-bd53-7f058427f35a,2025-01-08T06:02:00,export scan,2025-01-08T10:41:00,customs clearance in progress,2025-01-08T16:48:00,additional information required for customs clearance,2025-01-10T03:51:00,tax payment received,2025-01-10T10:40:00,in transit,2025-01-10T10:41:00,in transit,2025-01-10T11:49:00,request to reschedule delivery,2025-01-10T14:50:00,in transit,2025-01-10T14:50:00,in transit,2025-01-10T14:55:00,in transit,2025-01-10T14:55:00,in transit,2025-01-11T06:39:00,in transit,2025-01-11T06:39:00,in transit,2025-01-11T08:35:00,out for delivery,2025-01-11T08:35:00,out for delivery,2025-01-13T12:26:00,shipment collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439e5778,0c377b59-e278-4a50-a9c8-14b71c550d31-99567,5d0e294f-b483-4ba8-bd53-7f058427f35a,2025-01-08T06:02:00,export scan,2025-01-08T10:41:00,customs clearance in progress,2025-01-08T16:48:00,additional information required for customs clearance,2025-01-10T03:51:00,tax payment received,2025-01-10T10:40:00,in transit,2025-01-10T10:41:00,in transit,2025-01-10T11:49:00,request to reschedule delivery,2025-01-10T14:50:00,in transit,2025-01-10T14:50:00,in transit,2025-01-10T14:55:00,in transit,2025-01-10T14:55:00,in transit,2025-01-11T06:39:00,in transit,2025-01-11T06:39:00,in transit,2025-01-11T08:35:00,out for delivery,2025-01-11T08:35:00,out for delivery,2025-01-13T12:26:00,shipment collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439e590e,1Z61A84F6815333001,0bb863db-1a5d-4688-8212-a842ab236726,2024-08-28T14:43:39,shipment manifested,2024-08-29T13:13:00,shipment dropped off awaiting carrier collection,2024-08-29T13:13:01,shipment dropped off awaiting carrier collection,2024-08-30T20:06:27,in transit,2024-09-02T03:07:51,in transit,2024-09-02T06:29:00,delayed due to circumstances beyond our control - corrective action underway,2024-09-03T02:29:00,package on hold for delivery,2024-09-03T06:29:00,delayed due to circumstances beyond our control - corrective action underway,2024-09-04T03:43:30,in transit,2024-09-04T07:52:24,out for delivery,2024-09-04T13:45:22,delivery to pick-up point pending,2024-09-04T14:00:13,shipment ready for collection from pick-up point,2024-09-04T14:01:40,in transit,2024-09-08T09:15:49,shipment cannot be held any longer to pick-up location,2024-09-14T16:26:49,shipment cannot be help any longer,2024-09-16T13:00:43,shipment collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439e719c,TI6685493,66bdc51d-a6ec-4c82-8b6d-ae07fb619028,2025-01-03T00:00:00,shipment manifested,2025-01-10T14:36:00,in transit,2025-01-10T14:36:00,shipment collected,2025-01-10T16:29:00,in transit,2025-01-10T23:56:08,in transit,2025-01-11T03:22:00,warehouse scan,2025-01-11T03:23:00,out for delivery,2025-01-11T06:20:00,warehouse scan,2025-01-11T06:22:00,out for delivery,2025-01-13T10:29:00,delivery attempted,2025-01-13T10:29:00,delivery attempted,2025-01-13T17:43:25,delivery attempted,2025-01-14T00:43:00,out for delivery,2025-01-14T00:43:00,warehouse scan,2025-01-14T12:21:00,delivered,2025-01-18T00:00:00,billing information received,2025-01-27T16:47:02,shipment collected,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439e870f,3739725374,5d0e294f-b483-4ba8-bd53-7f058427f35a,2025-01-08T06:02:00,export scan,2025-01-08T10:41:00,customs clearance in progress,2025-01-08T16:48:00,additional information required for customs clearance,2025-01-10T03:51:00,tax payment received,2025-01-10T10:40:00,in transit,2025-01-10T10:41:00,in transit,2025-01-10T11:49:00,request to reschedule delivery,2025-01-10T14:50:00,in transit,2025-01-10T14:50:00,in transit,2025-01-10T14:55:00,in transit,2025-01-10T14:55:00,in transit,2025-01-11T06:39:00,in transit,2025-01-11T06:39:00,in transit,2025-01-11T08:35:00,out for delivery,2025-01-11T08:35:00,out for delivery,2025-01-13T12:26:00,shipment collected,2025-01-13T12:26:00,shipment ready for collection from pick-up point,2025-01-13T12:26:00,shipment collected,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439e8cfd,0c377b59-e278-4a50-a9c8-14b71c550d31-99567,5d0e294f-b483-4ba8-bd53-7f058427f35a,2025-01-08T06:02:00,export scan,2025-01-08T10:41:00,customs clearance in progress,2025-01-08T16:48:00,additional information required for customs clearance,2025-01-10T03:51:00,tax payment received,2025-01-10T10:40:00,in transit,2025-01-10T10:41:00,in transit,2025-01-10T11:49:00,request to reschedule delivery,2025-01-10T14:50:00,in transit,2025-01-10T14:50:00,in transit,2025-01-10T14:55:00,in transit,2025-01-10T14:55:00,in transit,2025-01-11T06:39:00,in transit,2025-01-11T06:39:00,in transit,2025-01-11T08:35:00,out for delivery,2025-01-11T08:35:00,out for delivery,2025-01-13T12:26:00,shipment collected,2025-01-13T12:26:00,shipment ready for collection from pick-up point,2025-01-13T12:26:00,shipment collected,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439ea059,b5fc93d9-2abb-4baa-bb60-98fe7fbcb809-32706,5d0e294f-b483-4ba8-bd53-7f058427f35a,2025-01-17T03:03:00,warehouse scan,2025-01-17T04:59:00,in transit,2025-01-17T04:59:00,warehouse scan,2025-01-17T06:03:00,export scan,2025-01-17T07:23:00,customs clearance in progress,2025-01-17T11:51:00,tax payment received,2025-01-17T22:15:00,delivery to pick-up point requested,2025-01-17T22:38:00,in transit,2025-01-17T22:38:00,released by customs. clearance complete.,2025-01-18T04:41:00,in transit,2025-01-21T06:20:00,arrival at delivery depot,2025-01-21T07:19:00,out for delivery,2025-01-21T12:21:00,shipment ready for collection from pick-up point,2025-01-21T12:21:00,shipment ready for collection from pick-up point,2025-01-21T12:21:00,shipment ready for collection from pick-up point,2025-01-21T12:21:00,shipment ready for collection from pick-up point,2025-01-21T13:19:00,shipment ready for collection from pick-up point,2025-01-21T13:19:00,shipment ready for collection from pick-up point,2025-01-22T13:18:00,shipment collected from pick-up location,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439ea9f6,3972898854,5d0e294f-b483-4ba8-bd53-7f058427f35a,2025-01-17T03:03:00,warehouse scan,2025-01-17T04:59:00,in transit,2025-01-17T04:59:00,warehouse scan,2025-01-17T06:03:00,export scan,2025-01-17T07:23:00,customs clearance in progress,2025-01-17T11:51:00,tax payment received,2025-01-17T22:15:00,delivery to pick-up point requested,2025-01-17T22:38:00,in transit,2025-01-17T22:38:00,released by customs. clearance complete.,2025-01-18T04:41:00,in transit,2025-01-21T06:20:00,arrival at delivery depot,2025-01-21T07:19:00,out for delivery,2025-01-21T12:21:00,shipment ready for collection from pick-up point,2025-01-21T12:21:00,shipment ready for collection from pick-up point,2025-01-21T12:21:00,shipment ready for collection from pick-up point,2025-01-21T12:21:00,shipment ready for collection from pick-up point,2025-01-21T13:19:00,shipment ready for collection from pick-up point,2025-01-21T13:19:00,shipment ready for collection from pick-up point,2025-01-22T13:18:00,shipment collected from pick-up location,,,,,,,,,,,,,,,,,,,,,,
67d7c107380fe7c6439a2371,3072648484,5d0e294f-b483-4ba8-bd53-7f058427f35a,2024-12-17T20:59:00,shipment manifested,2024-12-18T14:00:00,shipment collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c107380fe7c6439a2374,1Z7E524X6894738053,0bb863db-1a5d-4688-8212-a842ab236726,2024-12-30T20:51:31,shipment manifested,2025-01-02T10:56:47,shipment collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c107380fe7c6439a237b,4354408d-4030-4941-9962-05d0023ed04f-79442,5d0e294f-b483-4ba8-bd53-7f058427f35a,2024-12-17T20:59:00,shipment manifested,2024-12-18T14:00:00,shipment collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c107380fe7c6439a2384,1Z7E524X0498536366,0bb863db-1a5d-4688-8212-a842ab236726,2024-12-26T12:43:55,shipment manifested,2024-12-27T10:18:09,shipment collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c107380fe7c6439a2388,9e06ca38-32d1-4fb1-aaff-558a4f118f06-71484,fede808b-fbf4-449c-8816-41aae5aa62ec,2025-01-04T12:20:23,shipment manifested,2025-01-07T09:18:00,shipment collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c107380fe7c6439a238c,ec6dadf7-807f-4b64-9652-6d1f4156b44e-47190,fede808b-fbf4-449c-8816-41aae5aa62ec,2024-12-31T14:54:56,shipment manifested,2025-01-02T12:48:00,shipment collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c107380fe7c6439a238e,1Z7E524X0499891257,0bb863db-1a5d-4688-8212-a842ab236726,2025-01-08T10:33:20,shipment manifested,2025-01-09T15:44:05,shipment collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c107380fe7c6439a2390,1Z7E524X6896341209,0bb863db-1a5d-4688-8212-a842ab236726,2024-12-31T11:18:20,shipment manifested,2025-01-02T10:36:19,shipment collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c107380fe7c6439a2391,18a55073-a5ce-4bbd-b020-2f07b1bcb027-34787,fede808b-fbf4-449c-8816-41aae5aa62ec,2025-01-04T12:25:20,shipment manifested,2025-01-06T15:45:00,shipment collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c107380fe7c6439a2394,bce481a9-6ecd-4c1f-950d-3b475ed82b64-17834,fede808b-fbf4-449c-8816-41aae5aa62ec,2024-12-30T20:02:05,shipment manifested,2025-01-02T18:03:00,shipment collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439eb2c0,b5fc93d9-2abb-4baa-bb60-98fe7fbcb809-32706,5d0e294f-b483-4ba8-bd53-7f058427f35a,2025-01-17T03:03:00,warehouse scan,2025-01-17T04:59:00,in transit,2025-01-17T04:59:00,warehouse scan,2025-01-17T06:03:00,export scan,2025-01-17T07:23:00,customs clearance in progress,2025-01-17T11:51:00,tax payment received,2025-01-17T22:15:00,delivery to pick-up point requested,2025-01-17T22:38:00,in transit,2025-01-17T22:38:00,released by customs. clearance complete.,2025-01-18T04:41:00,in transit,2025-01-21T06:20:00,arrival at delivery depot,2025-01-21T07:19:00,out for delivery,2025-01-21T12:21:00,shipment ready for collection from pick-up point,2025-01-21T12:21:00,shipment ready for collection from pick-up point,2025-01-21T12:21:00,shipment ready for collection from pick-up point,2025-01-21T12:21:00,shipment ready for collection from pick-up point,2025-01-21T13:19:00,shipment ready for collection from pick-up point,2025-01-21T13:19:00,shipment ready for collection from pick-up point,2025-01-22T13:18:00,shipment collected from pick-up location,2025-01-22T13:18:00,shipment collected from pick-up location,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439ebb1d,3972898854,5d0e294f-b483-4ba8-bd53-7f058427f35a,2025-01-17T03:03:00,warehouse scan,2025-01-17T04:59:00,in transit,2025-01-17T04:59:00,warehouse scan,2025-01-17T06:03:00,export scan,2025-01-17T07:23:00,customs clearance in progress,2025-01-17T11:51:00,tax payment received,2025-01-17T22:15:00,delivery to pick-up point requested,2025-01-17T22:38:00,in transit,2025-01-17T22:38:00,released by customs. clearance complete.,2025-01-18T04:41:00,in transit,2025-01-21T06:20:00,arrival at delivery depot,2025-01-21T07:19:00,out for delivery,2025-01-21T12:21:00,shipment ready for collection from pick-up point,2025-01-21T12:21:00,shipment ready for collection from pick-up point,2025-01-21T12:21:00,shipment ready for collection from pick-up point,2025-01-21T12:21:00,shipment ready for collection from pick-up point,2025-01-21T13:19:00,shipment ready for collection from pick-up point,2025-01-21T13:19:00,shipment ready for collection from pick-up point,2025-01-22T13:18:00,shipment collected from pick-up location,2025-01-22T13:18:00,shipment collected from pick-up location,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439ec4ac,8acef438-6729-4547-b7f1-7ef5a9bc2fc2-33447,fede808b-fbf4-449c-8816-41aae5aa62ec,2024-12-10T10:47:45,shipment manifested,2024-12-11T16:51:00,shipment collected,2024-12-11T17:25:00,released by customs. clearance complete.,2024-12-11T20:36:00,in transit,2024-12-11T21:00:00,in transit,2024-12-12T15:37:00,in transit,2024-12-12T17:01:00,shipment on hold due to restricted items,2024-12-12T20:23:00,warehouse scan,2024-12-13T09:47:00,warehouse scan,2024-12-16T08:43:00,warehouse scan,2024-12-16T19:40:00,in transit,2024-12-17T09:44:00,in transit,2024-12-19T06:54:00,in transit,2024-12-19T20:52:00,shipment on hold due to restricted items,2024-12-19T21:07:00,warehouse scan,2024-12-20T09:32:00,warehouse scan,2024-12-26T09:11:00,warehouse scan,2024-12-26T19:45:00,in transit,2024-12-26T19:51:00,in transit,2024-12-27T21:00:00,in transit,2024-12-30T16:18:00,shipment collected,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439ed4d3,1Z7E524X0499464558,0bb863db-1a5d-4688-8212-a842ab236726,2024-10-14T12:00:39,shipment manifested,2024-10-16T13:20:51,shipment collected,2024-10-16T17:58:48,in transit,2024-10-16T19:47:42,additional information required for customs clearance,2024-10-16T21:39:00,in transit,2024-10-16T23:16:00,in transit,2024-10-17T03:54:00,in transit,2024-10-17T04:06:43,internal activity scan,2024-10-17T04:06:43,awaiting release from customs,2024-10-17T04:12:27,awaiting release from customs,2024-10-17T04:13:00,in transit,2024-10-17T04:16:00,in transit,2024-10-17T04:20:44,held awaiting tax payment by the receiver,2024-10-17T04:20:46,held awaiting tax payment by the receiver,2024-10-17T05:40:58,in transit,2024-10-17T07:31:18,out for delivery,2024-10-17T13:49:19,delivery to pick-up point pending,2024-10-17T15:30:16,shipment ready for collection from pick-up point,2024-10-17T15:33:29,in transit,2024-10-21T09:16:36,shipment cannot be held any longer to pick-up location,2024-10-25T07:39:51,shipment cannot be held any longer,2024-10-25T10:43:41,shipment collected,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439ed667,1Z251V570497049675,0bb863db-1a5d-4688-8212-a842ab236726,2024-10-17T13:10:27,shipment manifested,2024-10-17T14:46:03,shipment collected,2024-10-17T18:36:33,internal activity scan,2024-10-17T20:30:07,export scan,2024-10-17T20:54:56,additional information required for customs clearance,2024-10-17T21:42:00,in transit,2024-10-17T23:13:00,in transit,2024-10-18T02:00:00,in transit,2024-10-18T03:21:45,internal activity scan,2024-10-18T03:21:45,awaiting release from customs,2024-10-18T03:22:37,awaiting release from customs,2024-10-18T03:46:00,in transit,2024-10-18T03:49:59,in transit,2024-10-18T06:05:00,in transit,2024-10-18T07:59:52,out for delivery,2024-10-18T10:02:27,delivery to pick-up point pending,2024-10-18T10:17:23,shipment ready for collection from pick-up point,2024-10-18T11:05:18,in transit,2024-10-22T09:15:56,shipment cannot be held any longer to pick-up location,2024-10-28T20:11:47,shipment cannot be held any longer,2024-10-31T16:17:19,shipment cannot be held any longer,2024-11-06T14:19:20,shipment collected,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439ee221,fa2b2a25-1140-4de8-bcc3-27508fadca4c-29562,fede808b-fbf4-449c-8816-41aae5aa62ec,2025-01-18T00:31:56,shipment manifested,2025-01-20T09:46:00,shipment dropped off awaiting carrier collection,2025-01-20T11:56:00,shipment collected,2025-01-20T16:35:00,in transit,2025-01-20T16:35:00,in transit,2025-01-20T17:46:35,internal activity scan,2025-01-20T20:07:00,in transit,2025-01-20T20:07:00,in transit,2025-01-20T20:45:00,in transit,2025-01-21T23:32:00,in transit,2025-01-21T23:32:00,released by customs. clearance complete.,2025-01-22T02:57:00,in transit,2025-01-22T07:00:00,warehouse scan,2025-01-22T15:53:00,in transit,2025-01-22T15:53:00,in transit,2025-01-22T22:21:00,in transit,2025-01-22T22:21:00,in transit,2025-01-22T22:23:00,in transit,2025-01-23T05:41:00,in transit,2025-01-23T05:41:00,in transit,2025-01-23T07:28:00,shipment ready for collection from pick-up point,2025-01-23T07:28:00,shipment ready for collection from pick-up point,2025-01-24T14:03:00,shipment collected from pick-up location,,,,,,,,,,,,,,
67d7c10c380fe7c6439ee8e6,1Z251V570497049675,0bb863db-1a5d-4688-8212-a842ab236726,2024-10-17T13:10:27,shipment manifested,2024-10-17T14:46:03,shipment collected,2024-10-17T18:36:33,internal activity scan,2024-10-17T20:30:07,export scan,2024-10-17T20:54:56,additional information required for customs clearance,2024-10-17T21:42:00,in transit,2024-10-17T23:13:00,in transit,2024-10-18T02:00:00,in transit,2024-10-18T03:21:45,internal activity scan,2024-10-18T03:21:45,awaiting release from customs,2024-10-18T03:22:37,awaiting release from customs,2024-10-18T03:46:00,in transit,2024-10-18T03:49:59,in transit,2024-10-18T06:05:00,in transit,2024-10-18T07:59:52,out for delivery,2024-10-18T10:02:27,delivery to pick-up point pending,2024-10-18T10:17:23,shipment ready for collection from pick-up point,2024-10-18T11:05:18,in transit,2024-10-22T09:15:56,shipment cannot be held any longer to pick-up location,2024-10-28T20:11:47,shipment cannot be held any longer,2024-10-31T16:17:19,shipment cannot be held any longer,2024-11-06T14:19:20,shipment collected,2024-11-06T20:45:45,carrier to contact sender or receiver,2024-11-06T20:45:45,shipment collected,,,,,,,,,,,,
